x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,Column1
0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.59576,0.59601,0.59656,0.59603,0.59615,0.59524,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,"[[1], [2, 3, 4]]"
0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.59601,0.59656,0.59603,0.59615,0.59524,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,"[[1], [2, 3, 4]]"
0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.59656,0.59603,0.59615,0.59524,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,"[[1], [2, 3, 4]]"
0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.59603,0.59615,0.59524,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,"[[1], [2, 3, 4]]"
0.11760768025316841,0.11760768025316841,0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.59615,0.59524,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,"[[1], [2, 3, 4]]"
0.11760768025316841,0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.59524,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,"[[1], [2, 3, 4]]"
0.12201987006861714,0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.5979500000000001,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,"[[1], [2, 3, 4]]"
0.11524944086904924,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.5992999999999999,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,"[[1], [2, 3, 4]]"
0.08497269006648712,0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.60015,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,"[[1], [2, 3, 4]]"
0.07508329910082613,0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.60054,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,"[[1], [2, 3, 4]]"
0.07508329910082613,0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.5989099999999999,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,"[[1], [2, 3, 4]]"
0.057738828791820705,0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.59409,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,"[[1], [2, 3, 4]]"
0.007607223819739224,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.58794,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,0.58104,"[[1], [2, 3, 4]]"
7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.0676282197574817,0.54439,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,0.58104,0.58269,"[[1], [2, 3, 4]]"
7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.0676282197574817,0.05614131178967547,0.50675,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,0.58104,0.58269,0.54943,"[[1], [2, 3, 4]]"
7.607223819739224e-5,7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.0676282197574817,0.05614131178967547,0.0558370228368859,0.47268,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,0.58104,0.58269,0.54943,0.5215700000000001,"[[1], [2, 3, 4]]"
7.607223819739224e-5,7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.0676282197574817,0.05614131178967547,0.0558370228368859,0.052489844356200646,0.44459,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,0.58104,0.58269,0.54943,0.5215700000000001,0.50462,"[[1], [2, 3, 4]]"
7.607223819739224e-5,0.015214447639478448,0.05751061207722853,0.07508329910082613,0.07508329910082613,0.12666027659865806,0.20265644255785292,0.16735892403426292,0.1529812710149558,0.1509273205836262,0.15138375401281054,0.1509273205836262,0.15366592115873232,0.15366592115873232,0.15412235458791668,0.15138375401281054,0.12673634883685547,0.15412235458791668,0.14643905852998007,0.12171558111582759,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.1255191930256972,0.12901851598277725,0.1263559876458685,0.12894244374457983,0.1255191930256972,0.11760768025316841,0.11760768025316841,0.11760768025316841,0.12110700321024845,0.1263559876458685,0.1263559876458685,0.11760768025316841,0.11760768025316841,0.10079571561154471,0.08497269006648712,0.07508329910082613,0.07508329910082613,0.0676282197574817,0.05614131178967547,0.0558370228368859,0.052489844356200646,0.05347878345276674,0.44012,0.44936000000000004,0.4579,0.49124,0.5521699999999999,0.59799,0.59681,0.5969800000000001,0.59492,0.594,0.5917899999999999,0.5909800000000001,0.59074,0.59176,0.5922200000000001,0.59323,0.59385,0.59299,0.5925,0.59384,0.54335,0.50875,0.48119999999999996,0.46017,0.44968,0.47007,0.47411000000000003,0.50704,0.56148,0.5984299999999999,0.59945,0.60026,0.59994,0.59917,0.5972999999999999,0.59649,0.5949500000000001,0.59693,0.59512,0.59484,0.5944299999999999,0.59351,0.58104,0.58269,0.54943,0.5215700000000001,0.50462,0.49554000000000004,"[[1], [2, 3, 4]]"
