x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x1_1
0.05710192,0.05793939,0.0599101,0.07415425,0.0813185,0.07428494000000001,0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.19817815909331638,0.1773760214933393,0.1582439136956271,0.16224359717232587,0.17631164152217968,0.20248453716322465,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,"[[1, 2], [3, 4]]"
0.05793939,0.0599101,0.07415425,0.0813185,0.07428494000000001,0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.1773760214933393,0.1582439136956271,0.16224359717232587,0.17631164152217968,0.20248453716322465,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,"[[1, 2], [3, 4]]"
0.0599101,0.07415425,0.0813185,0.07428494000000001,0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.1582439136956271,0.16224359717232587,0.17631164152217968,0.20248453716322465,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,"[[1, 2], [3, 4]]"
0.07415425,0.0813185,0.07428494000000001,0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.16224359717232587,0.17631164152217968,0.20248453716322465,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,"[[1, 2], [3, 4]]"
0.0813185,0.07428494000000001,0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.17631164152217968,0.20248453716322465,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,"[[1, 2], [3, 4]]"
0.07428494000000001,0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.20248453716322465,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,"[[1, 2], [3, 4]]"
0.05207803,0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.2503772873042822,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,"[[1, 2], [3, 4]]"
0.03812267,0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.29830942834704255,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,"[[4], [1, 2, 3]]"
0.03439851,0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.31154301424262093,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,"[[4], [1, 2, 3]]"
0.026536470000000003,0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.2987116938557707,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,"[[4], [1, 2, 3]]"
0.02582205,0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.3137156723028926,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,"[[4], [1, 2, 3]]"
0.027918119999999998,0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.04994552,0.3261609483197058,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,0.32064390589067754,"[[4], [1, 2, 3]]"
0.03102514,0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.04994552,0.048751840000000005,0.3413173652694611,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,0.32064390589067754,0.32323306074766356,"[[4], [1, 2, 3]]"
0.0533771,0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.04994552,0.048751840000000005,0.05068302,0.33471774877097815,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,0.32064390589067754,0.32323306074766356,0.31274264847203537,"[[4], [1, 2, 3]]"
0.0804007,0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.04994552,0.048751840000000005,0.05068302,0.058892679999999996,0.3376658180356425,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,0.32064390589067754,0.32323306074766356,0.31274264847203537,0.31912613355317393,"[[4], [1, 2, 3]]"
0.08992762,0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.04994552,0.048751840000000005,0.05068302,0.058892679999999996,0.08777759,0.33978554518869236,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,0.32064390589067754,0.32323306074766356,0.31274264847203537,0.31912613355317393,0.32155987394957986,"[[4], [1, 2, 3]]"
0.08998295,0.08642019999999999,0.08116472,0.07795227,0.07448977999999999,0.06463428,0.06433506,0.0620918,0.0617882,0.06143613,0.06342186,0.07194988,0.07403587,0.06973703,0.05107748,0.03808948,0.03121229,0.026493120000000002,0.02493737,0.025647839999999998,0.02971654,0.05127226,0.07469326,0.0894575,0.08686887,0.08557561,0.08172902,0.07506318000000001,0.06957053,0.06698618,0.06527746000000001,0.06463651000000001,0.06425209999999999,0.06369638,0.06571550999999999,0.07632735,0.10124021000000001,0.09712672,0.0725893,0.06042757,0.0533277,0.05095485,0.04994552,0.048751840000000005,0.05068302,0.058892679999999996,0.08777759,0.11723394999999999,0.3530029098888518,0.35020360674810935,0.3505239666213856,0.3448686214775324,0.3400359728819813,0.34340208471945,0.2867653616338179,0.2278212501178467,0.2010293672419013,0.18803740326741186,0.1852429781542577,0.19106671903933561,0.1854411923533859,0.19387909701530226,0.2577006704113064,0.3399118452924592,0.3323742068761989,0.3318817581282061,0.323867882229861,0.3418050983694404,0.34199203187251,0.34359626802374893,0.34651813097600576,0.35446699323536274,0.3551294891973101,0.3590828245926068,0.3629312395907685,0.350125028415549,0.35522613698400035,0.3517438492140126,0.2958855919241358,0.22669220945083013,0.20214900911447445,0.19980887846407783,0.19358543912352005,0.20365118752215527,0.21044372766105832,0.22505732749635188,0.27968546252025134,0.3248117033603708,0.31637933989101,0.3142659039694921,0.32064390589067754,0.32323306074766356,0.31274264847203537,0.31912613355317393,0.32155987394957986,0.31224592335449686,"[[4], [1, 2, 3]]"
